x,y
2053.353242914254,1469.498381401184
2055.8627983335427,1468.922054012814
2056.772706468985,1459.1135309579363
2065.127913443168,1433.5244478570264
2069.3620442849324,1420.9416328764312
2062.3705609868684,1407.2763721714023
2075.742754130735,1417.324726131867
2079.1973162915065,1415.8013219431252
2080.6009241934757,1417.1634658307619
2085.8933986738343,1407.703342036144
2111.900588199886,1428.4753073005595
2131.261391491396,1444.7225413746405
2170.8486081471733,1477.7271004537242
2260.7847860877027,1514.448337637893
2322.9289026843653,1564.2689226921261
2333.364249007672,1573.2830474919551
2337.0311515732074,1574.7024059275464
2326.004633855718,1582.110761411303
2331.900520631565,1589.652630936064
2349.707681377306,1590.188249259643
2339.6493652316303,1596.2938217283167
2328.560785797638,1596.9217233459053
2326.213689315736,1601.0750748998848
2315.419603810864,1646.4684356012585
2321.8923230661007,1635.2806947263994
2335.2015714378463,1606.8229992531224
2321.213201911437,1609.4596389466908
2314.381665678393,1625.7233756811838
2292.6979363115042,1684.3302464342073
2293.9389959350374,1677.819478453136
2306.2863383160256,1659.735424934063
2325.2573266009367,1702.0309164926405
2331.91876743088,1705.7640210496515
2338.5503832410936,1709.5231282501195
2318.1385036451156,1697.6881662656365
2319.473428500835,1709.862580590426
2306.647595503722,1702.3539845612668
2303.2056485898984,1700.723925271913
2296.337329753095,1683.9152458201709
2280.442590449061,1631.0742213267135
2166.949885010466,1589.4565790707757
2108.3512035588387,1632.2731280543262
2126.700004410548,1581.1824088273088
2013.7307469494788,1567.5958819000052
2017.5092111424563,1581.8939423457537
2069.094924496445,1532.2537925788974
2165.2075357111758,1464.7139108765646
2312.9351964119573,1651.4396847873045
2284.0611266488454,1672.7206802960761
2303.922010223735,1688.0544970713208
2309.0076219295497,1691.0921829539434
2259.773586872444,1709.0108174200004
2258.9346954684993,1709.4371784750083
2174.7424116379248,1581.5930867134798
2138.3799154799126,1572.8582895421
2165.3818690430985,1578.381400699688
2138.9233906996583,1580.6132319916742
2137.042149416604,1570.4413529965123
2132.4890200852956,1560.4618659713424
2136.622033185334,1581.9662090834713
2115.4068771062493,1612.0560919391296
2268.765125588605,1620.3340817353014
2260.768155762464,1618.8594440146148
2302.8971242985467,1687.3276479423366
2152.9828841687563,1663.2512009469272
2032.1206687153176,1592.7278401181477
2047.133916360846,1580.1899852273195
2070.4824073349364,1561.8153910668193
1726.6449011199818,1731.4371518460039
1733.5389125438978,1744.9623093449056
1679.8468055555325,1669.019463534346
1698.603609342971,1682.9789227858696
1709.8111441178644,1693.982507379295
1749.1658061721778,1764.4181812537208
1770.9797899859823,1778.3014934924881
1770.8683969552796,1778.2832592790019
1788.2852318896676,1787.8641061898543
1805.2983461955314,1797.243420224991
1820.9435573778462,1806.6089994514177
1837.580726508946,1817.4110109804924
1855.7079184322445,1829.5488348370627
1872.8648995132253,1840.1925959929308
1774.3759926048997,1769.1102116131478
1889.4035551483014,1835.4688260446424
1913.9399423736297,1841.840166306395
1936.9741044630184,1843.695030898486
1935.1557813276286,1844.068184643559
1937.7984643833654,1840.9521848346676
1945.7595891961087,1858.638874025968
1957.3299894771185,1876.5169844239979
1958.3670383666686,1877.0538623697053
1959.6655185599477,1879.1347203643763
1983.9145965899638,1915.5025414697623
1971.0668223329287,1878.9583078068158
1970.6711895532364,1867.2341158544486
2004.4836138316423,1923.2567689137563
2017.9223242913997,1924.3643157617075
2026.9783006440816,1931.7168417157704
2030.4649625270922,1931.0215510167077
2018.9628155432176,1937.9035149924266
2016.3608248451264,1955.4859481380136
2017.6597885077617,1953.9585235757759
2022.380708954789,1947.3048735280772
2022.4849313974958,1947.3796089998264
2028.2507427322053,1951.273815760743
2034.42819560431,1947.2833499036806
2034.6511846896506,1949.357344844242
2050.7076406350334,1960.9191944899112
2066.5947379084473,1972.3486226460968
2064.0699630319573,1968.497224107578
2068.31928024184,1981.9660018846962
2066.228603484331,1982.2200654595117
2057.170636657044,1995.279526574763
2048.442550145745,1943.944849984272
2066.0484839524474,1956.6973783354833
2075.9525084265892,1966.555415403348
2077.984775714402,1965.0049519581294
2075.399792867905,1963.6190235037643
2071.779103257572,2005.3543260094352
2073.416904732624,2002.6998559773374
2086.4796120437527,1994.5618354543103
2096.6672753860166,1995.107562829764
2096.295886279959,1996.4001380021775
2101.9943199141517,1998.3493739681144
2127.5425310507426,2016.9031228643605
2102.384840736639,1983.1212333924036
2123.3512527209045,1997.517196265626
2156.067665951078,2020.819303401192
2079.0689382822875,1962.9733678590899
2083.624119308771,1958.764476979788
2117.0765000333486,1913.9887800496626
2119.2605495382463,1909.0758257937691
2095.4603969418276,1970.9025922457631
2096.052023043582,1966.6477629990236
2095.303691922269,1966.2441987298653
2089.8864213257916,1962.615286591716
2098.8480021688597,1963.1880938362585
2126.2819973235923,1900.7496791183344
2161.5967024762404,1849.350248923574
2174.1897601528412,1832.1666829869594
2198.700375412507,1798.968634954173
2192.4901474173275,1805.9435406505445
2187.775462564797,1832.3317235295708
2208.4100177621635,1850.1476115466344
2218.7839785614956,1858.4217765676344
2183.4158319057997,1843.5406682215996
2175.9127148356265,1849.5508102705062
2169.541561244974,1860.8320942704408
2137.9934967336767,1904.3439697153485
2209.3362634427044,1802.1728839586904
2213.979454884307,1796.220947913862
2236.70053427652,1800.7441151961298
2211.3822744283502,1786.1637687657444
2031.2084531313824,1881.4549729510343
2042.958153951695,1869.7363465317412
2022.4567409911263,1907.6653318583399
2034.627298438655,1893.2970334896381
2054.080980100078,1876.9257110302665
2057.0961243410934,1877.958164222086
2068.5834686622266,1883.877679853451
2118.308547781992,1899.680462623414
1994.8982395383841,1821.1381288240461
1983.4902580810099,1815.3172180922486
1981.4672809262943,1818.5011985933143
1969.9024533369868,1839.1151914653801
1982.0051581382809,1846.2507350648175
1997.263069748873,1834.8087693729358
1995.7877594568338,1817.4865641005085
2016.3705621969316,1787.9750641911228
1991.9859278551842,1805.798344579965
1998.6489686950342,1793.0702880014387
2001.324644783427,1791.3581566170628
1950.8414289678603,1738.285855771975
1953.8007327606997,1741.5379100903574
2021.3065269651447,1763.6105738337785
2030.2161849087374,1768.2701189223299
2037.3490013479257,1758.0779669505778
2060.1917024183094,1711.9181755160598
2064.736400224167,1705.5563706620046
2036.1384170117074,1732.475988972365
1998.2989710309585,1695.2651091881403
1989.9867567689842,1671.5851063946604
1993.0467695352404,1663.9557655205354
1995.0816881834655,1669.6515650234155
1994.5581549467306,1660.7688661175164
1993.445681841385,1661.9167275400846
1979.1580295784172,1663.4263732144882
1986.276773436828,1669.8835662832357
1963.5562345362014,1687.7524235338715
1952.9164581658313,1726.1194091897169
1919.412900456762,1740.0491077729578
1924.0816483683232,1743.1563079685234
1942.5151963780886,1748.5012381944043
1946.0101951317724,1738.7062258609997
1938.5221890366292,1834.1902512427064
1937.4405292261001,1808.7265998946853
1936.4440883560846,1783.3759641908598
1935.3280100582506,1758.0517943346833
1915.5626531843893,1736.11482609114
1889.3368251622544,1711.099147387883
1890.4777089930517,1712.3611738574587
1918.8655144497131,1727.7817041141907
1897.254022377435,1701.8932252549866
1947.734458273036,1637.453708777864
1979.1625290214347,1653.6174482543674
1964.638079966336,1645.1323142597403
1982.8562099239755,1646.521820129993
1891.6885147566231,1603.8357073868053
1848.8540673527398,1581.8904714940775
1838.6068864834738,1576.615827883107
1825.5785931127434,1570.0364872342143
1811.4360653241908,1563.170939375328
1800.0352077652537,1549.7526719483549
1806.8465137192516,1573.7144419414742
1751.0166452339508,1651.7421473704662
1747.917110510526,1655.8639345850843
1721.7227342223584,1693.8386262177153
1727.7656646163368,1700.2510996671513
1763.1898177798569,1650.7838872251061
2030.4133428012285,1931.1097033294345
2123.2605337918517,1997.4414086599352
2074.7558651107643,1986.375436377943
1820.156056266944,1571.2581516675177
1889.656857997406,1699.6975969088521
2188.908977733361,1836.9872384260998
2255.713568228796,1887.8087233175152
2250.304347054651,1895.5075741561375
2230.87639146785,1879.9335418412934
2241.829585080589,1889.034518815998
2200.677619620247,1964.1176020285025
2198.919744720202,1973.2602019215526
1944.5462571179658,1378.8793026487042
1542.9764305419126,1257.8325051296817
1545.3003293207191,1270.3651740662037
1548.9770442239353,1266.1774283539614
1524.6813837315094,1295.2841289011378
1579.6809869860997,1281.2919395891006
1580.2307364157264,1283.334648332438
1576.840873702857,1288.214372247527
1582.1772075850795,1298.9570550574945
1595.7544504542934,1285.3640509258043
1588.8697662217783,1278.4581479420845
1604.262032270169,1273.3100170143714
1597.9613584381086,1294.5288942355285
1613.3632063764694,1274.3972837695019
1613.0575064111833,1270.5627861937658
1621.7129923662012,1267.503236157721
1658.591412638909,1265.5171942897769
1642.7640197797343,1255.8384796762411
1627.3826418340025,1254.3788654884102
1625.5257031481751,1251.5255086165848
1614.6173408493344,1256.8338658461075
1593.0781448596276,1261.849230819362
1579.3448308401885,1265.5485068141247
1550.8207510939933,1245.646409711153
1608.9973206337952,1294.9113905714696
1615.4363732407767,1309.3302676713129
1636.2481951697691,1323.330101361594
1664.5283807604017,1342.0699291062188
1691.951593083749,1360.2567797822524
1718.9400360168302,1377.8488710774343
1744.588154333602,1394.9753697021797
1768.7912772390366,1411.244869111114
1795.349234887025,1429.5004209739154
1687.0947400245082,1357.240933926917
1761.452891092054,1402.82228848035
1815.9784261643886,1443.4051426336737
1810.3461983845116,1440.7465239902258
1822.257501515325,1444.2389789378358
1823.952659082791,1453.9562739502635
1820.5950314449015,1458.3430249868065
1807.2214668158915,1475.5161010063623
1795.9669142073294,1492.5755969139577
1792.4508974709022,1497.0496729433025
1811.1027682260215,1492.0212892404681
1797.8741643736505,1508.7873484906158
1824.551284935511,1474.7944013447834
1835.0773833733922,1458.716144217452
1837.054301692817,1459.1011881600925
1842.1694191046756,1460.6105676323173
1843.80766792126,1452.7647525420684
1842.6723542129682,1449.286703657657
1848.7984545024788,1441.1515752358534
1850.6052599177663,1443.4953397622908
1843.2077798777063,1437.2274434857884
1826.0268508692832,1462.1589081010634
1866.5804733157393,1428.412088754499
1894.4825372129162,1417.207679687465
1920.5274357289584,1406.7576281957413
1940.642784684333,1402.3306812233677
1930.8520549210616,1399.6489816422481
1927.3949069183127,1396.5722038174188
1926.2543143871026,1389.2398515678742
1922.4439112706295,1393.2933031828525
1915.3080646688104,1392.5465966392098
1914.9870451942925,1397.4060142726164
1896.7758309072683,1400.0604322245372
1863.7177933192906,1418.3369695919018
1887.875867031374,1404.9495755371422
1882.1888256671175,1407.513120589795
1875.9744894196365,1408.5656875709406
1857.299501557998,1416.1739412571671
1843.0442885297412,1424.7885922179103
1830.5505996235631,1440.5553682332666
1828.8159316255512,1442.3780712260998
1830.1184786286387,1443.3117614699113
1817.578197873326,1431.800565958587
1953.1131835294875,1378.1616949158258
1958.9663647691227,1392.7153432841164
1957.0037202907326,1373.9858979759974
1945.224608397547,1371.06982324601
1945.5561262179172,1368.202104205912
1950.177757206983,1404.6328104766762
1950.3958333106048,1405.2189760495257
1963.0565540417065,1401.4112574423484
1960.0932635816662,1403.2040621181377
1961.3239289656362,1415.7170596948272
1982.8744958080565,1509.6357610986158
1989.046040787053,1531.6591886536805
1994.456301699412,1547.3881614949173
1980.4290113098984,1526.0944222882233
1974.1243328436522,1535.1070591397856
1938.9254416797344,1520.0136635228666
1912.9360946657907,1504.351165318603
1899.5042162830114,1496.9488872916615
1886.6814937865574,1488.367654308576
1865.4827110257563,1475.302788623583
1859.9791973837453,1461.8776176570796
1942.942016482609,1341.2958369908247
1940.6131941387098,1311.33680608118
1954.3182531380858,1325.2187174573423
1956.278796507767,1352.7024750002986
1969.11523343803,1400.8428149374195
1985.6676313945673,1397.6480039294456
1991.6138359800777,1396.661243715263
1993.332862772397,1386.8054844056232
2007.6232354963545,1393.5927677416253
2020.5022521571184,1391.5319861240537
2047.2550934164483,1388.2346566208
2029.2609939470694,1389.6102458230598
2038.6845255260127,1387.48988433199
2034.39699343434,1379.9933855922397
2040.1062207642692,1373.6774703013207
2037.1978404669535,1370.3149119904085
2022.0035660400463,1353.3976628604482
2010.190479960824,1340.1846258001183
2018.010888320764,1332.387139970641
2060.313771681956,1403.7503082020223
1522.8638975207969,1224.855610451501
1545.8899562146644,1240.591111580708
1496.3171134588604,1203.3400388558068
1482.4691131841637,1185.5875937810217
1475.3702934437788,1182.5540656086037
1456.1481991361159,1183.0081823769344
1476.9940983913975,1203.3876166562966
1480.674641636935,1204.9873841100805
1493.6548119310178,1215.3893806731267
1563.6729423054114,1325.8957719041177
1545.9004664386523,1351.6549207630383
1529.1474573413038,1355.7883107597695
1538.460868195936,1344.9900309087327
1552.152650634342,1325.610722313219
1557.6404078945018,1316.863260764571
1521.069407997123,1372.9668488605894
1528.497329985818,1377.5961188185977
1517.3252057201687,1379.439317051243
1499.5827734946536,1405.2140879009871
1483.426851263308,1426.0784386264866
1480.8333611130709,1432.5631197781522
1478.0510485140753,1451.0513248592374
1508.5061806123892,1406.7179986003014
1596.5854438996773,1519.1690944613895
1602.9764503746521,1499.5425287563658
1579.2695072276886,1525.3477655630322
1622.8084234392193,1490.1639814317605
2065.6386257626173,1404.2487943392725
1872.034655279765,1462.3882923363763
1676.1354104918819,1584.183566410496
1506.9370902233154,1308.929349118835
1818.2312223998376,1458.7365820963437
1705.3572768590022,1610.700260923728
1930.6871357459809,1383.5392725001388
1876.701272236636,1588.8958446448598
1905.2365701312247,1851.2387323518992
2000.2554109193727,1654.8732883134637
2003.11471305724,1652.5014794972797
2061.713838274958,1866.6735528273173
2007.072731583451,1919.6890283785115
2043.0628386434882,1957.7499633820894
2071.914730084318,1959.6839002801344
2045.3487969654907,1364.7093324074622
2052.7879392640343,1371.6910601149734
2070.432047994859,1387.2250130987586
2072.4867553107397,1389.2501779843751
2073.5427637514017,1389.8569803191647
227.6668856051135,135.96476885245448
1520.7111302785179,1353.4442800987904
-174.0366456671907,314.6065870557759
-80.27472076203512,-614.7396832760086
-90.46134961434149,-623.7052152846495
-97.10180617406286,-618.4620673806796
-157.99527928219473,-678.4432354466483
-148.59234009499593,-685.7305253547439
-129.57118240631866,-694.2051805271502
-159.164149549197,-713.3586360730965
-165.99335287173858,-708.402506815022
-111.3273835775854,-603.696813722577
441.3947304188595,900.7755377927601
36.564630483706914,-238.13302300314132
987.877557855905,700.0393685601749
67.82795882738762,-480.92659697405134
823.5622714898543,1526.463504040557
1491.472069752044,1126.0121168654755
1495.0506430708233,1128.6697065727953
1299.0794234617726,1014.8046916508675
1196.3212571129613,931.2550845604906
1255.6759475869223,991.2130406940389
1074.9014472401657,804.6948363057681
1123.1657386688073,863.644713264194
433.16643576467993,358.0044297152178
685.9257194253141,644.0238533568256
459.6276338332866,918.9387934138721
446.6321715879431,799.0181772528006
1074.3014602959697,713.6937580334916
1024.2298413787644,666.6351133126186
1032.2652561083532,659.0189459331756
826.5003695759814,556.0169166096462
1248.0217086371715,993.6766768842526
-96.8970958693941,-592.0577380475511
-102.15613596204982,-625.0781935045854
-102.57961305936537,-657.5923876826866
-117.96954213295001,-680.272954295787
-134.76817711009073,-701.7964476782222
-163.89793165825355,-702.8496992812084
-172.2556404049639,-697.0676234296523
151.0334714832888,-563.8867748816099
-112.23750623855722,-593.0288440956845
-138.40960933214183,-569.5403857687124
182.1093395687633,-575.3761689774569
843.9860540092313,1537.6669200395922
1482.5360493905655,1131.312094509938
1496.9933805585295,1117.5022491013256
1501.6346684972812,1108.49781973515
1468.9823457175435,1128.436371107796
1329.2928413689851,1072.6559754165028
1304.4438866853066,1096.7526542396736
1280.3724299040846,1120.168015583119
1273.3221443779435,1134.4809329828454
1317.6567848080015,1061.1508155825013
1317.9077554387397,981.8222200071671
1319.0257955016539,996.0050141996605
1211.344707137245,1035.5353288577487
1236.582829586885,1011.2232714692572
1122.648853648635,872.3403982659645
1107.3661035149203,808.084037496064
404.30755375778807,116.58571233414528
384.3361605693961,134.1712447562688
577.9788613038882,249.94093966105993
560.3937603728837,267.46670970674376
547.6227310640061,285.0832169401524
497.14369184016925,281.76711638181933
512.3596924326705,297.07431583291805
524.9909023665136,309.9214881194297
509.5399188842531,242.54386578030145
489.6328593335527,262.39075715091997
470.09900659331333,281.86222677172987
450.3249677907205,301.461913090168
431.2302973497512,320.3946956126351
477.02601003287725,177.6267246073642
461.5879937435453,192.94369597141144
445.9670945580667,208.62632696376275
445.2291115930854,209.24195923511962
463.2914876257475,221.1699614525666
450.7579885144911,385.2627823990781
412.51087488399725,327.60135558544573
397.2512242779133,303.93758009564715
382.13603911217774,280.3759643695784
468.19375081111895,412.4900183043992
367.1704776644244,256.9052889757635
804.3725020327814,633.4227415234366
789.9181826637687,619.1140301355101
777.7775436989433,606.6564856767261
787.8011957696913,635.6179080053209
772.833808548652,686.9936304269368
772.2067617214477,664.3495904192002
786.5759901514737,645.1972233790515
747.4868088614228,691.0751410235712
768.001460215862,615.9949653305997
762.2606506306071,621.6999827817726
747.8223546362229,636.3607289438208
750.7554226398413,644.8284678469378
717.0444365437511,644.3213917353158
735.5238024362823,625.0424518364789
750.4446359648888,609.9938301395802
721.3929084472212,639.3767603537601
625.2116726355708,626.860693349156
634.831807328623,645.3096681521213
612.1516077223558,655.5499320633648
580.8020746798011,655.1598249739558
622.1102971816772,606.5159999392813
637.3705646398284,622.0707217902335
657.6611939185202,642.9289417222834
572.0461212594842,671.8387420706156
587.8504270209085,672.0300433491803
549.8222728296616,654.6776241474909
555.9820541869661,641.3479145749743
545.1061999467075,630.6626077680335
531.1209721540814,642.418523978004
502.93824611829496,642.0769075987707
475.70477405356945,641.8088053426279
524.5273607840791,665.4214857179476
504.38953358775575,686.1774308788762
532.9794201360007,677.7910195587584
524.7214668894551,686.3171117082981
447.77700944774364,641.4916761846258
649.3165990256665,633.833160823694
668.9877901530361,666.5064610953009
457.4455379776279,796.2492711643238
451.15133959622267,782.2054480494985
468.01599425282336,785.8122262300269
478.6399698242221,774.9270846622343
470.55952311915104,762.4320958556954
489.2856570268293,743.1838638493373
807.3659192887221,742.5470383499271
826.5834494372011,761.292976858505
816.7692937283933,803.311386427649
827.0539406994842,789.3559011933655
487.6207580472748,951.0781773630806
455.8359249270475,971.5057931143917
446.2100422871441,967.0418839012088
440.6186144961808,904.0929684580192
117.09731937350098,-353.552198951769
139.51406563268122,-324.4297100981095
165.48381525887595,-315.5897846397654
251.30922154404547,-367.42469769552685
219.00675652401063,-347.8753630039853
189.89520310564376,-330.3602269755024
138.05521713351717,-299.2105381566276
107.41774338286731,-280.8129232725833
85.30696019304891,-267.4808841407568
47.32031938808641,-244.77967589012079
354.25708434937536,-295.68263404534605
390.6529039783089,-319.8909370900152
374.86719914517033,-353.4788251924993
346.4507116575523,-383.67274289704295
293.20064026580417,-404.82585198378774
318.69826299290213,-412.71241662949285
337.15846563781696,-425.3505700622244
311.12354879762194,-416.5009958548036
1010.9875110939033,796.893112498983
990.9423722893539,819.0367079008824
971.0351660321162,841.0766225917137
968.5406266105985,762.7800499041427
943.7916915894476,786.8727704717519
1057.3664146320646,745.5049916348441
1078.3915290446716,723.0870881626952
991.1186225488643,697.5596468220147
1012.1050553187916,675.7483497482107
1034.9669539318272,652.2750012744514
1028.62083890399,640.7406631413542
1083.8069847492422,719.0683568998645
967.302648245884,831.1967878220539
1012.7516393695279,795.1589521442003
1025.328014590847,781.375838918295
659.4569023880763,332.50666654452135
643.8399306266418,348.0848064946613
626.6789125564278,365.1010045825077
619.4135768179951,300.1260103474546
599.1397175889222,320.33263949903983
821.7351255979282,549.6938991034708
837.2538438190828,535.6825329552453
707.0049101684733,452.04985342987175
724.1425762027475,436.85663614264206
737.3951625290064,424.888772709216
914.8358040759299,478.90308113165315
901.4392421973629,491.1481548549111
886.2649042494552,504.73674977291023
871.748423732791,517.8708938953196
880.0191285773703,498.1226241472001
894.8998482568475,484.71865274544086
908.7210918677052,472.27825674267274
909.298403234919,510.67215588350797
503.58766508760885,12.88727176717208
-143.75363890262727,-705.5757236949321
-173.9212191274031,-695.8667602817536
-112.5507614651317,-604.5111864680127
845.3570003244972,1544.976557938082
835.3256454416189,1518.0831871167384
454.90417653944934,378.21193737959175
762.1206724733845,621.697070285088
635.3808551827927,643.8619650462892
633.3086740017222,645.6972543699305
631.6808507283189,646.75416208644
529.0228644095218,642.4644820825148
532.7173411522549,643.9270628733434
663.1001425756892,671.2748245132724
261.7427774012269,-373.9412405667897
72.22403490759648,-273.5788332010259
1010.1746792354032,661.3310687277481
917.511301655419,473.40912006823976
1247.9827916584593,993.77156388464
-78.87691121430971,-611.0929945733823
-79.40334126637154,-612.5397552211844
-85.3140376257532,-623.4193960680899
-96.62198983225669,-614.9103995595428
-89.1001487436786,-607.6238359445421
-65.0550868259063,-572.3400980159057
-73.28057863516318,-566.8273544268311
-88.03155048408158,-585.5061694088874
-103.16308553166729,-600.6750496531808
-110.81549519025242,-664.2032657548407
-133.88193748432337,-699.9272864925935
-139.39459824705142,-700.7315119915936
-141.9412720389132,-696.2405405051272
-142.54948427805385,-704.8310819214425
-160.62844101508452,-720.1878483719378
-208.5564797879771,-757.7383562156449
-157.49942135962132,-694.1690066976805
-158.25976276133503,-698.0038884031267
-165.52398534919126,-702.1452475351941
-170.4868596383327,-692.0384798517904
127.4218219581856,-564.8816828049894
-106.77413934494963,-597.3753279733407
846.0125290603698,1545.9845732712615
848.5110008712692,1547.0235771517114
1473.1365330944461,1149.3927388951863
1476.666122525466,1142.7551614727565
1499.7403797621173,1120.242396842684
1464.1730195755486,1152.4324893862845
1296.6771817555393,1007.560097876626
1299.0673942621029,1005.1335629210864
1122.0477736803007,868.6042341893674
496.8762071835528,269.0315604235513
506.2768614169655,262.69107467242947
444.4212166569529,207.80282400120288
485.21522801212603,259.3629340778825
481.8744597915046,420.0097001157524
488.88917266050754,266.85143379199616
747.5524905282192,656.0936168726945
620.3390790308842,622.0674993400164
668.1064036572669,655.401206734551
524.6673389360338,665.4243981813735
691.2077396161316,659.6423175619562
797.1730340245064,799.0313214075748
807.8665386002723,812.5006418361866
471.44723034654334,958.7956533409379
464.1844563461142,947.2844425966789
114.29503888106284,-341.5787776957634
86.46623314795455,-282.6500755284376
281.60056207150774,-398.9417929027457
284.5756907794823,-399.52330348705993
287.0668880292957,-400.65571579863683
298.18046545319083,-396.27573388150086
346.74978808276745,-419.5109406016037
377.98696483043284,-321.1148071415163
1009.1652905242777,680.3238592128864
1026.8978182025057,646.0042377480149
